1085,33.523959,-112.111139
1086,33.407246,-111.944269
1087,33.406635,-112.090158
1088,33.40719,-111.977504
1089,33.406605,-112.081414
109,33.640257,-111.937967
1090,33.407476,-111.856107
1091,33.407347,-111.965345
1092,33.407756,-111.839479
1093,33.407288,-111.958065
1094,33.407679,-111.84406
1095,33.407404,-111.873629
1096,33.407379,-111.886773
1097,33.407626,-111.848003
1098,33.40726,-111.95175
1099,33.407288,-111.954521
11,33.42537,-111.938817
110,33.639731,-111.933458
1100,33.407483,-111.865186
1101,33.407735,-111.83375
1102,33.670172,-112.065358
1103,33.40732,-111.960292
1104,33.407769,-111.836447
1105,33.407258,-111.947428
1106,33.407394,-111.882874
1107,33.407486,-111.867658
1108,33.407507,-111.860758
1109,33.673782,-112.065465
111,33.64012,-112.065002
1110,33.677151,-112.065418
1111,33.407433,-111.878313
1112,33.406617,-112.085198
1114,33.407571,-111.852828
1115,33.436826,-112.125468
1116,33.437073,-112.197785
1117,33.436655,-112.090771
1118,33.436651,-112.095323
1119,33.436642,-112.099484
112,33.640163,-112.060744
1120,33.436714,-112.112605
1121,33.680625,-112.065472
1122,33.436677,-112.116659
1123,33.436775,-112.121354
1124,33.684021,-112.066387
1125,33.683893,-112.074675
1126,33.436825,-112.129923
1127,33.436784,-112.134135
1128,33.436793,-112.138372
1129,33.436802,-112.14263
113,33.64033,-112.030327
1130,33.436789,-112.146671
1131,33.436792,-112.151305
1132,33.436727,-112.159948
1133,33.436991,-112.078858
1134,33.436634,-112.16877
1135,33.436745,-112.174793
1136,33.436827,-112.180323
1137,33.436832,-112.184583
1138,33.437031,-112.194856
1139,33.437043,-112.202473
114,33.640091,-112.073937
1140,33.436778,-112.081919
1141,33.436682,-112.107173
1142,33.436736,-112.073209
1143,33.436667,-112.103929
1144,33.436678,-112.086448
1145,33.596197,-112.137306
1146,33.596197,-112.153707
1147,33.596299,-112.103507
1148,33.596299,-112.107306
1149,33.59627,-112.119652
115,33.640395,-111.977077
1150,33.596199,-112.124807
1151,33.596198,-112.129004
1152,33.596234,-112.13335
1153,33.596197,-112.142006
1154,33.596197,-112.146305
1155,33.683886,-112.078276
1156,33.596223,-112.15055
1157,33.596199,-112.156706
1158,33.596228,-112.159423
1159,33.596199,-112.163806
116,33.638705,-111.928737
1160,33.596203,-112.167987
1161,33.59631,-112.112553
1162,33.509334,-112.159696
1163,33.509235,-112.085456
1164,33.509327,-112.090211
1165,33.509387,-112.095094
1166,33.50934,-112.099068
1167,33.509469,-112.103807
1168,33.509431,-112.108019
1169,33.509326,-112.116375
117,33.523632,-112.060126
1170,33.509352,-112.125157
1171,33.509351,-112.129322
1172,33.50931,-112.133712
1173,33.509334,-112.137838
1174,33.509307,-112.142123
1175,33.509106,-112.077544
1176,33.509331,-112.155016
1177,33.509308,-112.16818
1178,33.509372,-112.172552
1179,33.509415,-112.177049
118,33.523632,-112.055707
1180,33.509446,-112.181639
1181,33.509436,-112.185691
1182,33.509404,-112.191161
1183,33.509353,-112.194713
1184,33.509049,-112.081847
1185,33.509408,-112.110818
1186,33.509327,-112.150846
1187,33.509317,-112.144996
1188,33.509357,-112.121572
119,33.523627,-112.05225
1197,33.305945,-111.853886
1198,33.68358,-112.077324
1199,33.305125,-111.962123
120,33.523671,-112.069091
1200,33.305895,-111.858313
1201,33.305139,-111.955496
1202,33.30546,-111.901769
1203,33.683596,-112.073699
1205,33.305811,-111.875809
1206,33.305257,-111.933966
1207,33.305295,-111.919497
1208,33.305227,-111.941181
1209,33.305259,-111.910647
121,33.523642,-112.064388
1210,33.305565,-111.897127
1212,33.305824,-111.871272
1213,33.30573,-111.892029
1214,33.305169,-111.950591
1215,33.305261,-111.927946
1216,33.305296,-111.923333
1217,33.305901,-111.863135
1218,33.305786,-111.879936
122,33.523691,-112.073039
1220,33.30587,-111.866904
1223,33.578042,-112.129326
1224,33.576289,-112.127194
1226,33.620994,-112.124124
1227,33.683193,-112.065883
1228,33.679687,-112.065814
1229,33.363066,-112.085917
123,33.407184,-111.992484
1230,33.363048,-112.091431
1231,33.363127,-112.079807
1232,33.567577,-112.076566
1233,33.675994,-112.065809
1234,33.567455,-112.086572
1235,33.567468,-112.090742
1236,33.567484,-112.094244
1237,33.567473,-112.099004
1238,33.567418,-112.107676
1239,33.567439,-112.111959
124,33.408016,-111.783372
1240,33.567455,-112.125184
1241,33.672748,-112.0658
1242,33.56743,-112.133325
1243,33.567427,-112.137956
1244,33.567428,-112.142394
1245,33.567404,-112.151209
1246,33.567463,-112.081649
1247,33.567384,-112.116176
1248,33.56744,-112.128912
1249,33.567483,-112.102366
125,33.406696,-112.042755
1250,33.667786,-112.065855
1251,33.665356,-112.06578
1252,33.661656,-112.065767
1253,33.567417,-112.119712
1254,33.6584,-112.065749
1255,33.567421,-112.148735
126,33.408229,-111.727793
1262,33.349526,-111.86967
1263,33.349035,-111.949475
1264,33.349308,-111.887475
1265,33.349544,-111.857886
1266,33.349382,-111.882312
1267,33.349552,-111.866298
1268,33.349365,-111.875764
1269,33.349158,-111.892396
127,33.406638,-112.055173
1270,33.349626,-111.830617
1271,33.348799,-111.98079
1272,33.349729,-111.812096
1273,33.349867,-111.79314
1274,33.349752,-111.806009
1275,33.348963,-111.953708
1276,33.349678,-111.819687
1277,33.349772,-111.802366
1278,33.349616,-111.823753
1279,33.349793,-111.798629
128,33.406658,-112.051018
1280,33.348941,-111.962534
1281,33.348994,-111.957863
1282,33.349644,-111.848279
129,33.406643,-112.046476
13,33.429306,-111.855618
130,33.406725,-112.038645
1304,33.454676,-112.080908
1306,33.454649,-112.079173
1307,33.298674,-111.858198
1308,33.298797,-111.843338
1309,33.298734,-111.853646
131,33.406768,-112.033701
1310,33.298782,-111.846573
1311,33.538327,-112.086836
1312,33.538365,-112.090657
1314,33.538482,-112.095842
1315,33.538445,-112.098667
1316,33.538533,-112.10355
1317,33.538495,-112.107753
1318,33.53845,-112.116256
1319,33.538445,-112.121889
132,33.406783,-112.028998
1320,33.538441,-112.125097
1321,33.538435,-112.129553
1322,33.538339,-112.133379
1323,33.538377,-112.142375
1324,33.538231,-112.077841
1325,33.538362,-112.146686
1326,33.538336,-112.150884
1327,33.538332,-112.157204
1328,33.538328,-112.164443
1329,33.538317,-112.169495
133,33.408017,-111.779443
1330,33.538388,-112.17384
1331,33.53839,-112.177034
1332,33.538465,-112.180679
1334,33.538421,-112.188848
1335,33.538352,-112.194713
1336,33.538188,-112.202309
1337,33.537959,-112.211346
1338,33.537922,-112.214849
1339,33.537793,-112.219531
134,33.406831,-112.02665
1340,33.537718,-112.223853
1341,33.537703,-112.228232
1342,33.538253,-112.081556
1343,33.537626,-112.233051
1344,33.537581,-112.237202
1345,33.538475,-112.110815
1346,33.536284,-112.29342
1347,33.536642,-112.345943
1348,33.538336,-112.161512
1349,33.5383,-112.167919
135,33.406837,-112.023777
1350,33.536523,-112.334155
1351,33.536331,-112.306131
1352,33.422994,-112.213201
1353,33.538398,-112.13923
1354,33.538314,-112.152257
1355,33.53846,-112.185084
1356,33.538277,-112.197903
1357,33.538067,-112.208256
1358,33.539747,-112.185165
1359,33.423133,-112.221904
136,33.406828,-112.020523
1360,33.446784,-112.05633
1361,33.422778,-112.169158
1362,33.426358,-112.169171
1363,33.431554,-112.16914
1364,33.437447,-112.169056
1365,33.44006,-112.169076
1366,33.446907,-112.16901
1367,33.450682,-112.169275
1368,33.445851,-112.169273
1369,33.439333,-112.169327
137,33.406904,-112.016437
1370,33.436054,-112.169406
1371,33.430681,-112.169395
1372,33.425493,-112.169432
1373,33.479273,-112.228784
1374,33.421826,-112.169509
1375,33.683942,-112.100694
1376,33.463502,-111.944215
1378,33.447569,-112.099993
1379,33.422202,-112.221039
138,33.408078,-111.764139
1380,33.430772,-112.220978
1381,33.43772,-112.220868
1382,33.441237,-112.220968
1383,33.448444,-112.221038
1387,33.354681,-111.953862
1388,33.354693,-111.948265
139,33.406916,-112.011935
1393,33.363555,-111.940575
1394,33.363545,-111.945391
1395,33.363557,-111.938072
1396,33.571226,-112.078446
1397,33.57116,-112.086707
1398,33.571149,-112.090676
1399,33.571165,-112.082135
14,33.429373,-111.851746
140,33.408098,-111.762069
1401,33.494706,-112.080307
1402,33.494779,-112.086478
1403,33.494811,-112.090753
1404,33.494878,-112.098906
1405,33.494901,-112.107591
1406,33.494755,-112.116597
1407,33.494821,-112.125044
1408,33.494791,-112.12911
1409,33.494875,-112.139558
141,33.407012,-112.007786
1410,33.494906,-112.142206
1411,33.494706,-112.077556
1412,33.494786,-112.151066
1413,33.494829,-112.155445
1414,33.494818,-112.159866
1415,33.494789,-112.167827
1416,33.494867,-112.172788
1417,33.494894,-112.177246
1418,33.494929,-112.181611
1419,33.494901,-112.18592
142,33.407035,-112.003319
1420,33.494935,-112.190401
1421,33.494812,-112.19457
1422,33.494767,-112.199261
1423,33.494677,-112.202717
1424,33.494613,-112.211321
1425,33.49461,-112.215762
1426,33.494545,-112.219805
1427,33.494338,-112.229016
1428,33.494725,-112.082744
1429,33.494125,-112.236986
143,33.407134,-111.998982
1430,33.494756,-112.112056
1431,33.49486,-112.095205
1432,33.494903,-112.10387
1433,33.494815,-112.121057
1434,33.494844,-112.146546
1435,33.494842,-112.163924
1436,33.494673,-112.207563
1437,33.494492,-112.224557
1438,33.494298,-112.232654
144,33.407177,-111.994846
1440,33.446973,-112.087752
1441,33.446953,-112.090855
1442,33.44694,-112.092688
1443,33.446924,-112.095388
1444,33.446894,-112.099635
1448,33.447017,-112.079806
1449,33.447006,-112.081998
145,33.407198,-111.987207
1450,33.446988,-112.084318
1453,33.446909,-112.096826
1455,33.327822,-111.850191
1457,33.327776,-111.857215
146,33.407171,-111.985214
1461,33.452228,-112.221024
1463,33.414725,-111.856115
1465,33.4149,-111.847894
1468,33.41497,-111.833369
147,33.407214,-111.981323
1471,33.414739,-111.859206
1472,33.414689,-111.869661
1473,33.414828,-111.852446
1477,33.414964,-111.843639
1478,33.464142,-112.348738
1479,33.46586,-112.155363
148,33.406618,-112.068591
1480,33.465841,-112.190372
1481,33.465786,-112.19894
1482,33.4657,-112.207771
1483,33.465082,-112.245458
1484,33.465846,-112.178153
1485,33.465731,-112.086574
1486,33.465735,-112.090641
1487,33.465741,-112.095174
1488,33.465766,-112.099225
1489,33.465773,-112.103834
149,33.459261,-112.22069
1490,33.465792,-112.112121
1491,33.465839,-112.116432
1492,33.465838,-112.120889
1493,33.465839,-112.125263
1494,33.465797,-112.133483
1495,33.465853,-112.138301
1496,33.465821,-112.142445
1497,33.465861,-112.146921
1498,33.46583,-112.151216
1499,33.465832,-112.159253
15,33.419432,-111.912607
150,33.40657,-112.063876
1500,33.465869,-112.163881
1501,33.46583,-112.168389
1502,33.465837,-112.185678
1503,33.46579,-112.194467
1504,33.465732,-112.202664
1505,33.465655,-112.211557
1506,33.465612,-112.21593
1507,33.465502,-112.219654
1508,33.465719,-112.082204
1509,33.4642,-112.357461
151,33.406623,-112.059759
1510,33.465772,-112.108361
1511,33.46567,-112.077545
1512,33.465862,-112.148919
1513,33.465869,-112.182098
1515,33.465846,-112.128987
1516,33.465874,-112.173434
1517,33.451298,-111.839269
152,33.408102,-111.759564
1522,33.552858,-112.087697
1523,33.552884,-112.09071
1524,33.55293,-112.095451
1525,33.552971,-112.099072
1526,33.552984,-112.103717
1527,33.552987,-112.107896
1528,33.552991,-112.116507
1529,33.552993,-112.120936
153,33.407869,-111.799028
1530,33.552999,-112.124975
1531,33.552991,-112.12943
1532,33.55297,-112.133697
1533,33.552995,-112.138369
1534,33.553008,-112.142256
1535,33.552754,-112.077917
1536,33.465097,-112.220725
1537,33.552984,-112.151084
1538,33.553,-112.157648
1539,33.552992,-112.164319
154,33.463762,-112.220335
1540,33.552989,-112.171761
1541,33.552961,-112.177077
1542,33.552954,-112.180803
1543,33.552758,-112.081995
1544,33.552929,-112.111347
1545,33.55298,-112.168087
1546,33.553011,-112.146402
1547,33.552988,-112.161537
1548,33.567396,-112.155607
1549,33.567405,-112.159925
155,33.407741,-111.831211
1550,33.567396,-112.164024
1551,33.567359,-112.168414
1552,33.567401,-112.173175
1553,33.567396,-112.176874
1554,33.567405,-112.181512
1555,33.567374,-112.185529
1556,33.567323,-112.189918
1557,33.567242,-112.19444
1558,33.567162,-112.198305
1559,33.567401,-112.15337
156,33.406549,-112.07265
1567,33.580106,-112.277809
1568,33.580075,-112.280193
1569,33.580009,-112.287233
157,33.407337,-111.888946
1570,33.579996,-112.289237
1571,33.579951,-112.292244
1572,33.579848,-112.29799
1573,33.571154,-112.088854
1574,33.58203,-112.09534
1575,33.58195,-112.098881
1576,33.460847,-112.220877
1577,33.581944,-112.103513
1578,33.581865,-112.107521
1579,33.581865,-112.112739
158,33.407365,-111.899867
1580,33.581783,-112.12139
1581,33.458262,-112.221035
1582,33.581764,-112.124668
1583,33.581804,-112.129355
1584,33.581781,-112.133174
1585,33.581839,-112.137514
1586,33.581816,-112.142229
1587,33.581836,-112.145738
1588,33.581809,-112.150801
1589,33.581813,-112.156029
159,33.407372,-111.91734
1590,33.581816,-112.159895
1591,33.581807,-112.164157
1592,33.581761,-112.168134
1593,33.581814,-112.172713
1594,33.581817,-112.177149
1595,33.581782,-112.181596
1596,33.581722,-112.185305
1597,33.581763,-112.190216
1598,33.581707,-112.194212
1599,33.58167,-112.197272
1600,33.581569,-112.201943
1601,33.581517,-112.206896
1602,33.581441,-112.211179
1603,33.581279,-112.219626
1604,33.581179,-112.224412
1605,33.581062,-112.22833
1606,33.580997,-112.233006
1607,33.581553,-112.239188
1608,33.580816,-112.245904
1609,33.58078,-112.249564
161,33.407371,-111.912703
1610,33.580742,-112.254177
1611,33.580436,-112.264907
1612,33.580307,-112.269617
1613,33.580226,-112.272078
1614,33.580123,-112.274966
1616,33.5799,-112.295081
1617,33.582484,-112.236915
1618,33.581526,-112.204108
1619,33.581269,-112.220801
162,33.407929,-111.78768
1622,33.399233,-112.08143
1623,33.399492,-112.077272
1625,33.67597,-112.108719
1626,33.392002,-112.146634
1627,33.392649,-111.975632
1628,33.393219,-111.83478
1629,33.392889,-111.870657
163,33.408152,-111.735849
1630,33.392126,-112.081366
1631,33.392121,-112.087764
1632,33.451068,-112.221328
1633,33.392137,-112.098551
1634,33.392138,-112.102389
1635,33.392121,-112.107179
1636,33.392058,-112.115689
1637,33.391925,-112.132932
1638,33.392003,-112.14187
1639,33.392622,-111.977849
164,33.408202,-111.718343
1640,33.392937,-111.856493
1641,33.393225,-111.831
1642,33.392731,-111.963061
1643,33.393162,-111.839104
1644,33.392913,-111.873994
1645,33.39308,-111.848096
1646,33.392727,-111.951558
1647,33.392936,-111.863271
1648,33.392138,-112.077381
1649,33.392659,-111.971796
165,33.407721,-111.816569
1650,33.392707,-111.960072
1651,33.392719,-111.947424
1652,33.392932,-111.877655
1653,33.39296,-111.859882
1654,33.393154,-111.842085
1655,33.392731,-111.955352
1656,33.393,-111.852465
1657,33.392135,-112.094512
1658,33.39211,-112.113124
1659,33.392021,-112.124067
166,33.407753,-111.813766
1661,33.392729,-111.944361
1662,33.603545,-112.123273
1667,33.480409,-112.095244
1668,33.480398,-112.190328
1669,33.479772,-112.23201
167,33.407735,-111.829481
1670,33.480394,-112.172939
1671,33.480329,-112.091002
1672,33.480458,-112.099514
1673,33.480554,-112.104338
1674,33.480282,-112.116276
1675,33.480327,-112.120539
1676,33.480331,-112.125104
1677,33.480392,-112.129412
1678,33.480331,-112.13392
1679,33.480344,-112.138084
168,33.40797,-111.770327
1680,33.480356,-112.142452
1681,33.480159,-112.077796
1682,33.480332,-112.151047
1683,33.480379,-112.155366
1684,33.480383,-112.157179
1685,33.480398,-112.161089
1686,33.480395,-112.165433
1687,33.480364,-112.168396
1688,33.480423,-112.177442
1689,33.48042,-112.180616
169,33.407353,-111.903879
1690,33.480403,-112.185215
1691,33.480182,-112.079744
1692,33.480322,-112.194291
1693,33.480287,-112.198858
1694,33.480198,-112.202498
1695,33.480166,-112.207164
1696,33.480201,-112.082601
1697,33.480129,-112.211159
1698,33.480094,-112.2154
1699,33.48003,-112.219935
170,33.408152,-111.747744
1700,33.479951,-112.224134
1701,33.447754,-112.221291
1702,33.440712,-112.221208
1703,33.479627,-112.237135
1704,33.42256,-112.221327
1705,33.480289,-112.08664
1706,33.480129,-112.074782
1708,33.480469,-112.111674
1709,33.480374,-112.14752
171,33.407342,-111.908317
1710,33.610559,-112.154118
1711,33.610628,-112.172998
1712,33.460852,-112.238455
1715,33.610593,-112.180217
1716,33.610683,-112.119202
1717,33.604765,-112.284357
1718,33.606755,-112.293887
1719,33.608721,-112.297199
172,33.407687,-111.822049
1720,33.609716,-112.09309
1721,33.610931,-112.099151
1722,33.610933,-112.103231
1723,33.610822,-112.110743
1724,33.610701,-112.124726
1725,33.610669,-112.132995
1726,33.610688,-112.137884
1727,33.610669,-112.141882
1728,33.610657,-112.145336
1729,33.610549,-112.15043
173,33.4073,-111.939195
1730,33.610555,-112.159073
1731,33.610559,-112.167882
1732,33.610618,-112.176388
1733,33.610643,-112.184995
1734,33.607428,-112.080285
1735,33.610558,-112.196192
1736,33.610458,-112.202147
1737,33.607381,-112.084985
1738,33.605265,-112.288834
1739,33.61088,-112.107573
174,33.408149,-111.74259
1740,33.610725,-112.129555
1741,33.6106,-112.168836
1742,33.654534,-112.121401
1743,33.654497,-112.138866
1744,33.654472,-112.147595
1745,33.6545,-112.086726
1746,33.65449,-112.091099
1747,33.654538,-112.095415
1748,33.654542,-112.099117
1749,33.654569,-112.104916
175,33.477048,-112.220518
1750,33.654557,-112.108079
1751,33.654549,-112.11
1752,33.654534,-112.117585
1753,33.654574,-112.076952
1754,33.654549,-112.125303
1755,33.654539,-112.129827
1756,33.654479,-112.13386
1757,33.65449,-112.142727
1758,33.654428,-112.151238
1759,33.654442,-112.155753
176,33.408202,-111.73174
1760,33.654427,-112.16007
1761,33.654383,-112.164272
1762,33.654316,-112.168136
1763,33.654341,-112.173161
1764,33.654311,-112.176894
1765,33.654265,-112.180947
1766,33.654176,-112.185527
1767,33.654167,-112.19443
1768,33.653524,-112.198756
1769,33.65271,-112.202424
177,33.408255,-111.724275
1770,33.652706,-112.206431
1771,33.652678,-112.209811
1772,33.65449,-112.082367
1773,33.65423,-112.189253
1774,33.652609,-112.215731
1775,33.479007,-112.228812
1776,33.421963,-111.855873
1777,33.422232,-111.839421
1778,33.421998,-111.873973
1779,33.452178,-112.238141
178,33.407353,-111.897352
1780,33.422202,-111.844878
1781,33.422029,-111.864736
1782,33.422242,-111.833612
1783,33.422223,-111.836207
1784,33.422037,-111.860552
1786,33.422104,-111.851779
1787,33.421771,-111.975727
1788,33.421812,-111.969109
1789,33.421813,-111.941515
179,33.502357,-112.220306
1790,33.421811,-111.956166
1791,33.421837,-111.965485
1792,33.421757,-111.944605
1793,33.421782,-111.951519
1794,33.421789,-111.94762
1795,33.421814,-111.960447
1796,33.455021,-112.238101
1797,33.422142,-111.8486
1798,33.459276,-112.238039
1799,33.609223,-112.160494
180,33.407376,-111.925562
1800,33.463854,-112.23794
1801,33.451291,-112.085582
1802,33.451272,-112.088935
1803,33.451265,-112.090914
1804,33.451221,-112.095111
1805,33.451164,-112.099601
1806,33.451129,-112.103979
1807,33.451048,-112.112733
1808,33.450973,-112.116819
1809,33.451305,-112.075587
181,33.407366,-111.930418
1810,33.451213,-112.125405
1811,33.451274,-112.129919
1812,33.451304,-112.133901
1813,33.451296,-112.138418
1814,33.451291,-112.142638
1815,33.451286,-112.146891
1816,33.451234,-112.151108
1817,33.451243,-112.155514
1818,33.451186,-112.159841
1819,33.451166,-112.165343
182,33.407783,-111.809364
1820,33.451101,-112.168492
1821,33.45131,-112.079744
1822,33.451302,-112.082078
1823,33.494812,-112.237609
1824,33.450234,-112.261908
1825,33.498362,-112.237642
1826,33.450144,-112.266167
1827,33.451089,-112.107314
183,33.379551,-112.029424
1831,33.451104,-112.121674
1832,33.451312,-112.077931
1837,33.334412,-111.957966
184,33.407811,-111.804796
1840,33.334359,-111.965884
1844,33.33439,-111.962411
1845,33.445022,-111.960418
1849,33.662684,-112.125088
185,33.505271,-112.220332
1850,33.661986,-112.130556
1851,33.661918,-112.133789
1852,33.661855,-112.110553
1853,33.6626,-112.117548
1855,33.501981,-112.237625
1859,33.33471,-111.785308
186,33.408302,-111.714396
1862,33.516623,-111.914398
1863,33.553281,-112.052929
1864,33.504965,-112.237616
1865,33.508225,-112.23789
1866,33.505878,-112.237849
1868,33.502402,-112.237861
1869,33.497392,-112.237891
187,33.407375,-111.92215
1870,33.46457,-112.238282
1872,33.458836,-112.238302
1873,33.454438,-112.238397
1874,33.451228,-112.238497
1875,33.44137,-112.091219
1876,33.44746,-112.091329
1877,33.446514,-112.091546
1878,33.599594,-111.986514
1879,33.576278,-112.124639
188,33.408059,-111.752991
1880,33.579198,-112.123837
1881,33.599018,-111.980973
1882,33.4788,-112.228816
1883,33.608204,-112.297973
1884,33.599966,-112.298604
1885,33.587256,-112.298669
1886,33.598219,-112.298606
1887,33.592076,-112.298654
1888,33.605882,-112.298558
1889,33.584002,-112.298674
189,33.407718,-111.824749
1890,33.580479,-112.298581
1891,33.602964,-112.298571
1892,33.595223,-112.29861
1893,33.455085,-112.05887
1894,33.459056,-112.058846
1895,33.451764,-112.058875
1896,33.497106,-112.056233
1897,33.500593,-112.056218
1898,33.564495,-112.056585
1899,33.549616,-112.056436
190,33.40805,-111.775263
1900,33.524164,-112.056129
1901,33.561145,-112.056626
1902,33.509944,-112.056133
1903,33.502304,-112.056204
1904,33.491479,-112.056258
1905,33.513232,-112.056174
1906,33.568086,-112.056718
1907,33.538703,-112.056188
1908,33.557489,-112.056579
1909,33.505954,-112.056183
1910,33.495236,-112.056228
1911,33.531266,-112.056173
1912,33.466343,-112.056257
1913,33.517143,-112.056136
1914,33.520366,-112.056145
1915,33.542251,-112.056267
1916,33.553347,-112.056479
1917,33.473342,-112.056278
1918,33.5349,-112.056182
1919,33.487893,-112.056277
192,33.407376,-111.919842
1920,33.468961,-112.056294
1921,33.527587,-112.056165
1922,33.476941,-112.056277
1923,33.464103,-112.056281
1924,33.479614,-112.056267
1925,33.546252,-112.056352
1926,33.544405,-112.056314
1929,33.510041,-112.091152
193,33.407255,-111.892588
1930,33.50263,-112.091163
1931,33.491723,-112.091225
1932,33.580136,-112.091178
1933,33.513417,-112.091129
1934,33.462992,-112.091188
1935,33.473523,-112.091285
1936,33.456133,-112.091158
1937,33.498982,-112.091192
1938,33.571746,-112.09114
1939,33.506038,-112.091153
194,33.407931,-111.795179
1940,33.495327,-112.091141
1941,33.466167,-112.091216
1943,33.575243,-112.091141
1944,33.488218,-112.091234
1945,33.4696,-112.091293
1946,33.459472,-112.091169
1947,33.481096,-112.091256
1948,33.451717,-112.091177
1949,33.448532,-112.091341
195,33.50839,-112.220634
1950,33.483923,-112.091247
1951,33.476957,-112.09128
1952,33.577304,-112.091157
1953,33.524187,-112.047361
1954,33.477866,-112.047528
1955,33.509767,-112.047328
1956,33.502671,-112.047434
1957,33.513427,-112.047397
1958,33.484182,-112.047529
1959,33.455408,-112.047543
1960,33.538629,-112.047355
1961,33.498798,-112.047468
1962,33.506194,-112.047401
1963,33.495168,-112.047486
1964,33.531293,-112.047387
1965,33.466444,-112.047513
1966,33.457072,-112.047528
1968,33.517008,-112.047353
1969,33.547895,-112.047541
1970,33.542433,-112.04737
1971,33.473271,-112.047537
1972,33.53502,-112.04737
1973,33.545711,-112.047418
1974,33.487842,-112.04753
1975,33.469688,-112.047552
1976,33.459309,-112.047454
1977,33.527688,-112.047374
1978,33.480564,-112.047461
1979,33.451934,-112.047525
1980,33.479338,-112.228434
1981,33.489908,-112.047529
1982,33.464099,-112.047559
1983,33.550743,-112.047735
1984,33.496852,-112.047476
1985,33.51977,-112.04739
1987,33.597179,-112.099436
1988,33.468652,-112.099834
1989,33.607821,-112.099509
199,33.5047,-112.220574
1990,33.478876,-112.228517
1991,33.477281,-112.099852
1992,33.484634,-112.09983
1993,33.449637,-112.099988
1994,33.645968,-112.099574
1995,33.670592,-112.099641
1996,33.66599,-112.099681
1997,33.640741,-112.099487
1998,33.52476,-112.099548
1999,33.560927,-112.0994
20,33.567126,-112.068802
200,33.434842,-111.830951
2000,33.510015,-112.099661
20000,33.320129,-111.988496
20001,33.320487,-111.989523
20002,33.437049,-112.216047
20003,33.348602,-111.976004
20004,33.701173,-112.108647
20005,33.70799,-112.10863
20006,33.707547,-112.108911
20009,33.421344,-111.995562
2001,33.503069,-112.09977
20010,33.417838,-111.99554
20011,33.414488,-111.995519
20012,33.406574,-111.995485
20013,33.403145,-111.995529
20014,33.399479,-111.995571
20015,33.395777,-111.995619
20016,33.392241,-111.995655
20017,33.388327,-111.995656
20018,33.384885,-111.995671
20019,33.380971,-111.995672
2002,33.579343,-112.099446
20020,33.378705,-111.995439
20021,33.381578,-111.995434
20022,33.385824,-111.995428
20023,33.389103,-111.995416
20024,33.392952,-111.995411
20025,33.396273,-111.995376
20026,33.400287,-111.995315
20027,33.404005,-111.995248
20028,33.407876,-111.995242
20029,33.413861,-111.995291
